Cell ID,alphat,Area,Cell Type,epsilon,heatTransferCoeff(T),k,nut,p,p_rgh,rho,T,U_0,U_1,U_2,U_Magnitude,yPlus
0,0,0.00199282,1,0.0213217,-19.8362,0.000356044,0,-1.9826,-1.9826,1.225,315.211,0,0,0,0,0.502235
