Cell ID,alphat,Area,Cell Type,epsilon,heatTransferCoeff(T),k,nut,p,p_rgh,rho,T,U_0,U_1,U_2,U_Magnitude,yPlus
0,0,0.00199204,1,25434.7,-134.879,3.19714,0,-86.8443,-86.8443,1.225,300.273,0,0,0,0,5.70594
