Cell ID,alphat,Area,Cell Type,epsilon,heatTransferCoeff(T),k,nut,p,p_rgh,rho,T,U_0,U_1,U_2,U_Magnitude,yPlus
0,0,0.00199282,1,6836.68,-77.694,1.58028,0,-37.3168,-37.3168,1.225,300.302,0,0,0,0,3.04169
