Cell ID,alphat,Area,Cell Type,epsilon,heatTransferCoeff(T),k,nut,p,p_rgh,rho,T,U_0,U_1,U_2,U_Magnitude,yPlus
0,0,0.00199282,1,5.93723,-47.3665,0.0149763,0,-30.9367,-30.9367,1.225,306.819,0,0,0,0,1.55134
