Cell ID,alphat,Area,Cell Type,epsilon,heatTransferCoeff(T),k,nut,p,p_rgh,rho,T,U_0,U_1,U_2,U_Magnitude,yPlus
0,0,0.00199204,1,21291,-87.6096,3.17437,0,-34.5113,-34.5113,1.225,300.281,0,0,0,0,3.76034
