Cell ID,alphat,Area,Cell Type,epsilon,heatTransferCoeff(T),k,nut,p,p_rgh,rho,T,U_0,U_1,U_2,U_Magnitude,yPlus
0,0,0.00199282,1,5.02335e-05,-4.23609,9.6804e-06,0,0,0,1.225,359.597,0,0,0,0,0
