Cell ID,alphat,Area,Cell Type,epsilon,heatTransferCoeff(T),k,nut,p,p_rgh,rho,T,U_0,U_1,U_2,U_Magnitude,yPlus
0,0.000212407,5e-05,1,72578.5,0,6.84017,0.000173394,-26.6907,-26.6306,1.225,292.748,-11.6905,0.197696,-0.00366329,11.6922,0
