Cell ID,alphat,Area,Cell Type,epsilon,heatTransferCoeff(T),k,nut,p,p_rgh,rho,T,U_0,U_1,U_2,U_Magnitude,yPlus
0,0,0.00148366,1,1.39099e+06,-195.614,6.94068,0,219.967,220.017,1.225,295.06,0,0,0,0,0.16621
