Cell ID,alphat,Area,Cell Type,epsilon,heatTransferCoeff(T),k,nut,p,p_rgh,rho,T,U_0,U_1,U_2,U_Magnitude,yPlus
0,8.63401e-05,5e-05,1,15777.7,0,1.74283,7.04817e-05,-8.49931,-8.43924,1.225,294.059,-6.49436,0.0642945,-0.00297416,6.49468,0
