Cell ID,alphat,Area,Cell Type,epsilon,heatTransferCoeff(T),k,nut,p,p_rgh,rho,T,U_0,U_1,U_2,U_Magnitude,yPlus
0,0,0.00148366,1,302487,-119.48,2.51521,0,89.7136,89.7637,1.225,297.533,0,0,0,0,0.106363
