Cell ID,alphat,Area,Cell Type,epsilon,heatTransferCoeff(T),k,nut,p,p_rgh,rho,T,U_0,U_1,U_2,U_Magnitude,yPlus
0,0.000625087,5e-05,1,31894.6,0,2.69818,0.000510275,589.201,589.261,1.225,291.297,-12.9996,0.174912,-0.000313025,13.0007,0
