Cell ID,alphat,Area,Cell Type,epsilon,heatTransferCoeff(T),k,nut,p,p_rgh,rho,T,U_0,U_1,U_2,U_Magnitude,yPlus
0,0,0.00148366,1,592733,-165.215,3.92231,0,153.49,153.541,1.225,295.761,0,0,0,0,0.139031
