Cell ID,alphat,Area,Cell Type,epsilon,heatTransferCoeff(T),k,nut,p,p_rgh,rho,T,U_0,U_1,U_2,U_Magnitude,yPlus
0,0.000173463,5e-05,1,35365.6,0,4.24755,0.000141602,-16.341,-16.2809,1.225,293.202,-9.09252,0.0916738,-0.00106217,9.09298,0
