Cell ID,alphat,Area,Cell Type,epsilon,heatTransferCoeff(T),k,nut,p,p_rgh,rho,T,U_0,U_1,U_2,U_Magnitude,yPlus
0,0.000299744,5e-05,1,31813,0,4.93582,0.000244689,-12.1302,-12.0702,1.225,293.544,-7.79441,0.0633375,-0.00112295,7.79467,0
